Issue_ID,Title,Body,State,Created_At,Closed_At,Comments,Body_Length
34603,[DevTools Bug] Cannot read properties of undefined (reading 'length'),"### Website or app

internal application

### Repro steps

This issue occurred after I enabled the option to highlight component updates in the interface and tried to record them using the React DevTools profiler. I had also enabled the ""Record why each component rendered while profiling"" profiling option.

<img width=""921"" height=""800"" alt=""Image"" src=""https://github.com/user-attachments/assets/34e1e0ac-3186-4dd5-86bd-63a03742bf10"" />

### How often does this bug happen?

Every time

### DevTools package (automated)

react-devtools-extensions

### DevTools version (automated)

6.1.5-5d87cd2244

### Error message (automated)

Cannot read properties of undefined (reading 'length')

### Error call stack (automated)

```text
at chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1224203
    at he.getFlamegraphChartData (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1224614)
    at CommitFlamegraphAutoSizer (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1473032)
    at renderWithHooks (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:66690)
    at updateFunctionComponent (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:96942)
    at beginWork (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:110959)
    at performUnitOfWork (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:182534)
    at workLoopSync (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:182390)
    at renderRootSync (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:182174)
    at performWorkOnRoot (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:177634)
```

### Error component stack (automated)

```text
at CommitFlamegraphAutoSizer (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1472789)
    at div (<anonymous>)
    at div (<anonymous>)
    at div (<anonymous>)
    at SettingsModalContextController (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1363197)
    at chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1604868
    at va (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1380724)
    at div (<anonymous>)
    at div (<anonymous>)
    at ThemeProvider (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1383435)
    at chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1383632
    at div (<anonymous>)
    at div (<anonymous>)
    at div (<anonymous>)
    at ThemeProvider (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1383435)
    at InspectedElementContextController (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1394502)
    at TimelineContextController (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1461901)
    at ProfilerContextController (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1453632)
    at TreeContextController (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1275115)
    at SettingsContextController (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1303162)
    at ModalDialogContextController (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1440740)
    at DevTools_DevTools (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1612679)
```

### GitHub query string (automated)

```text
https://api.github.com/search/issues?q=Cannot read properties of undefined (reading 'length') in:title is:issue is:open is:public label:""Component: Developer Tools"" repo:facebook/react
```",closed,2025-09-25T17:56:06Z,2025-10-13T10:10:01Z,4,3674
34600,"[DevTools Bug] Cannot add child ""43538"" to parent ""35533"" because parent node was not found in the Store.","### Website or app

Private software development - sorry

### Repro steps

Trying to inspect a component.

### How often does this bug happen?

Every time

### DevTools package (automated)

react-devtools-extensions

### DevTools version (automated)

6.1.5-5d87cd2244

### Error message (automated)

Cannot add child ""43538"" to parent ""35533"" because parent node was not found in the Store.

### Error call stack (automated)

```text
at chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1237326
    at v.emit (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1203447)
    at chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1205054
    at bridgeListener (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:1:1620565)
```

### Error component stack (automated)

```text

```

### GitHub query string (automated)

```text
https://api.github.com/search/issues?q=Cannot add child  to parent  because parent node was not found in the Store. in:title is:issue is:open is:public label:""Component: Developer Tools"" repo:facebook/react
```",closed,2025-09-25T14:23:35Z,2025-10-12T13:03:09Z,2,1101
34598,Bug: ExhaustiveDeps issues for useId,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->
When I don't set the value of useId in the deps of useEffect, it shows a warning.
I am using biome which uses eslint react hooks rule, so I want ExhaustiveDeps.ts to be updated.

- biome: https://github.com/biomejs/biome/blob/b091ddf73d323a6929b9601f05ede7e91e4d4cbb/crates/biome_js_analyze/src/lint/correctness/use_exhaustive_dependencies.rs#L264

The useId hook returns stable and immutable value so I believe it can be excluded from deps.

https://github.com/facebook/react/blob/c44fbf43b1e05417619c3b9411d0559824739569/packages/react-reconciler/src/ReactFiberHooks.js#L3489

React version: 19.1.0

## Steps To Reproduce

```typescript
""use client""
import {useEffect, useId} from ""react"";

function Component() {
  const someId = useId()

  // This hook does not specify its dependency on someId. (lint/correctness/useExhaustiveDependencies)
  useEffect(() => {
    console.log(someId)
  }, []);

  return null
}
```

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior
Warnings: This hook does not specify its dependency on someId. (lint/correctness/useExhaustiveDependencies)

## The expected behavior
No warnings.",closed,2025-09-25T10:57:01Z,2025-12-31T11:05:34Z,2,1910
34581,Bug: RDT commonly fails to find source,"When using RDT it commonly fails to open to find the source of a functional component. In my testing the functional component must have a hook to find its source.

I'm guessing if RDT would switch back to using something like what happened before this commit https://github.com/facebook/react/commit/e5287287aacd3c51d24e223651b7f38ece584c49#diff-1237c8d5ba2b9883dbe73805ad8bebd84cb20ae1aec03855e545a4be0b0684f9 would fix this problem. It could use `$r.type` instead of `$type`

React Version: 19.1.1
React Devtools version: 6.1.5 

## Steps To Reproduce

1.Open RDT
2.Try to view source of a function component without a hook

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

Example of this happening is on https://nlkwvr.csb.app/

## The current behavior
Button is disabled when functional component has no hooks

## The expected behavior
Button to not be disabled and just work",closed,2025-09-24T04:02:37Z,2026-01-16T04:20:01Z,12,1077
34573,Bug:,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",closed,2025-09-23T22:59:31Z,2025-09-24T00:48:46Z,0,940
34572,Bug:,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",closed,2025-09-23T22:59:27Z,2025-09-24T00:48:59Z,0,940
34571,Bug:Mohand,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",closed,2025-09-23T22:59:23Z,2025-09-24T00:48:37Z,0,940
34554,Bug: Prototype Pollution via vulnerable minimist version,"<!--
 High/Critical. Prototype Pollution (CVE-2021-44906) in minimist versions < 1.2.6.
Exploitable via crafted CLI arguments when used by build/test/release scripts, potentially leading to unexpected behavior, overwriting of config values, and in certain toolchains, code execution paths.

-->

React version:

react: 19.1.1
react-dom: 19.1.1
Node: v22.15.0
npm: 10.9.2
OS/Browser: Linux; Android 6.0 (Nexus 5); Chrome 140.0.0.0 Mobile

## Steps To Reproduce

1. Render an <svg> that contains a <g> whose transform is computed from state/props.
2. Update the position dynamically (e.g., switch from one {x,y} to another via useState + setTimeout/useEffect).
3. Observe the console during the update. Intermittently, React throws an internal error and the component fails to 
    render.


Link to code example:

Minimal inline example below (no external dependencies).
Codesandbox repro (optional): https://codesandbox.io/s/new with the code below.

import { useState, useEffect } from ""react"";

const stops = [
  { x: 0, y: 0 },
  { x: 100, y: 100 }
];

function Car({ stop }) {
  if (!stop) return null;
  return (
    <svg width=""200"" height=""200"">
      <g transform={`translate(${stop.x} ${stop.y})`}>
        <image
          href=""https://dummyimage.com/50x50/000/fff.png&text=car""
          width={50}
          height={50}
        />
      </g>
    </svg>
  );
}

export default function Map() {
  const [current, setCurrent] = useState(0);
  useEffect(() => {
    const t = setTimeout(() => setCurrent(1), 1000);
    return () => clearTimeout(t);
  }, []);
  return <Car stop={stops[current]} />;
}



## The current behavior

onsole shows: Internal React error: Expected static flag was missing. Please notify the React team.
Stack trace points to the component that updates the <g> transform within the <svg>.
Occurs intermittently when the transform attribute changes due to state/prop updates.


## The expected behavior

Updating the <g> transform inside an <svg> should re-render smoothly without internal React errors or crashes.",closed,2025-09-22T16:50:26Z,2025-12-30T10:06:22Z,3,2047
34553,Bug: Internal React error: Expected static flag was missing al renderizar SVG dinámico,"# Internal React error: Expected static flag was missing al renderizar SVG dinámico

### Describe el problema
Al renderizar un `<svg>` con elementos dinámicos dentro (como un `<g>` con `<image>`) en React 19.1.1, React lanza el siguiente error:

```
Internal React error: Expected static flag was missing. Please notify the React team.
```

Esto ocurre de manera intermitente al montar el componente `Map`, que contiene un SVG con un coche animado y varias paradas.

---

### Lo que esperaba
Que la animación y renderizado del SVG funcione sin lanzar errores internos de React.

---

### Lo que pasó
React lanza el error mencionado y la aplicación falla en la consola.

---

### Información del entorno

- **React:** 19.1.1  
- **React DOM:** 19.1.1  
- **Node:** v22.15.0  
- **npm:** 10.9.2  
- **Sistema operativo / navegador:**  
  ```
  Linux; Android 6.0; Nexus 5
  Chrome 140.0.0.0 Mobile Safari/537.36
  ```
- **Mensaje completo del error y stack trace:**
```
Map.jsx:123 Internal React error: Expected static flag was missing. Please notify the React team.
    <Car>		
    Map @ Map.jsx:123
    <Map>		
    Home @ Home.jsx:15
    <Home>		
    Router @ Router.jsx:35
    <Router>		
    App @ App.jsx:17
    <App>		
    (anonymous) @ main.jsx:4
```

---

### Steps To Reproduce

1. Renderizar un componente que tenga un `<svg>` con un `<g>` que contenga un `<image>` dentro.  
2. Cambiar dinámicamente la posición del `<g>` (por ejemplo, con `useState` y `useEffect`).  
3. Observar cómo React lanza el error al actualizar el `<g>` dentro del SVG.

---

### Código mínimo reproducible

```jsx
import { useState, useEffect } from 'react';

const stops = [{x:0,y:0},{x:100,y:100}];

function Car({stop}) {
  const [pos,setPos] = useState(stop);
  useEffect(()=>{
    setPos(stop);
  },[stop]);
  if(!pos) return null;
  return (
    <svg>
      <g transform={`translate(${pos.x} ${pos.y})`}>
        <image href=""/assets/images/cars/original_car.png"" width={50} height={50} />
      </g>
    </svg>
  )
}

export default function Map() {
  const [current, setCurrent] = useState(0);
  useEffect(()=>{setTimeout(()=>setCurrent(1),1000)},[]);
  return <Car stop={stops[current]} />
}
```

> Nota: este ejemplo reproduce el error usando solo React, sin dependencias externas, como recomienda GitHub.

---

### Comportamiento actual
React lanza:
```
Internal React error: Expected static flag was missing. Please notify the React team.
```

---

### Comportamiento esperado
El `<svg>` y `<g>` deberían actualizarse dinámicamente sin errores internos.

---
",closed,2025-09-22T12:18:01Z,2025-12-31T13:15:17Z,6,2557
34541,Bug:,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:

## Steps To Reproduce

1.
2.

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior


## The expected behavior
",closed,2025-09-20T05:47:22Z,2025-09-20T05:50:56Z,0,940
34530,Bug: Improve clarity of “Objects are not valid as a React child” error message,"When passing an object as a child, React currently shows:

Objects are not valid as a React child (found: [object Object])

For beginners, this message can be confusing. It may be more helpful if the error:
- Suggests checking for JSON.stringify(obj) or mapping over arrays of objects.
- Provides a link to relevant docs.

Proposal: Update the error message to something like:

""Objects cannot be rendered as children. Did you mean to convert it to a string with JSON.stringify(obj), or render its properties in JSX?""

This would make the error more beginner-friendly and reduce common confusion.


React version:  18.x (latest stable)

## Steps To Reproduce

1 - Create a new React app (e.g., with create-react-app, Vite, or CodeSandbox).

2 - Add the following component:

export default function App() {
  const obj = { name: ""React"" };
  return <div>{obj}</div>;
}


3 - Run the application.
",closed,2025-09-19T14:55:23Z,2025-12-30T20:06:18Z,3,896
34526,Bug: React roots are announced as clickable to screen readers [ Please reopen Issue #20895 ],"React version: 17.0.1

Steps To Reproduce
Activate your screen reader
I used [NVDA](https://www.nvaccess.org/), but [JAWS](https://www.freedomscientific.com/products/software/jaws/) would also work
This will not work with VoiceOver because it does not have the same heuristic about elements with click handlers
Go to a page that has one or more React 17 root nodes. For example: https://qc9xj.csb.app/
Use the regular navigation of your screen reader to explore the page
In the case of NVDA, this would be using Arrow keys up and down
Hear your screen reader announcing the H2 as ""clickable""
Link to code example: https://codesandbox.io/s/epic-babbage-qc9xj (https://qc9xj.csb.app/)

The current behavior
Here is the log of what NVDA says as I'm navigating the page:

content info landmark heading level 1 This is a static HTML footer
(I press Arrow Down)
clickable heading level 2 This is a heading within a React application.
(I press Arrow Down)
banner landmark heading level 1 This is a static HTML header

The expected behavior
It should not announce the heading as clickable/interactive. Here is what it would sound like without React on the page:

content info landmark heading level 1 This is a static HTML footer
(I press Arrow Down)
heading level 2 This is a heading within a React application.
(I press Arrow Down)
banner landmark heading level 1 This is a static HTML header

It should be noted that this is how it used to work in React 16 because the delegation of events was done on the document node, not the React root node.

Notes
Some screen readers like JAWS and NVDA use the presence of a click handler on a node as an indicator that they are interactive
Because of React's event delegation, all synthetic events are handled at one central node. In React 16 it's the document and in React 17 it's the root node.
The example shows that it's announced as clickable even when there is no interactive content inside. But even if the React node contained interactive content, the parent container should not be announced as interactive - because it is not.
This is also called out by the Accessibility Inspector in the Firefox DevTools:
""Does not meet WCAG standards for accessibility. Clickable elements must be focusable and should have interactive semantics. [Learn more](https://developer.mozilla.org/en-US/docs/Web/Accessibility/Understanding_WCAG/Keyboard#clickable_elements_must_be_focusable_and_should_have_interactive_semantics)""
While this is already an issue with just one React root on the page, this problem will get increasingly worse and annoying for the user when there are multiple React roots on the page
This could easily happen on pages that are constructed with micro frontend frameworks or widgets",closed,2025-09-18T17:21:35Z,2025-09-18T19:17:07Z,1,2734
34519,[Compiler] Reading external mutable state,"### What kind of issue is this?

- [x] React Compiler core (the JS output is incorrect, or your app works incorrectly after optimization)
- [ ] babel-plugin-react-compiler (build issue installing or using the Babel plugin)
- [ ] eslint-plugin-react-compiler (build issue installing or using the eslint plugin)
- [ ] react-compiler-healthcheck (build issue installing or using the healthcheck script)

### Link to repro

https://playground.react.dev/#N4Igzg9grgTgxgUxALhHANgQzGABAFQTABddgAdAO11zgkpJijmIhgAoBKM3YgCwCWYAHQB9AG6Z0UIrgC8ZAL4BuXIqo0A5gmLsBAE24VqNXOh24YshfyFjJ0ogG0DAXWUbTAgGa52AQiswbiD5HgByYgQAD2Jw5Fxw8LUPExorYlhqINSadRMwHT19ABpeGOIjTxpzUgQw4ESo2Pjy2JTq3kERCSkZMBd9VzCEXLUqFSoqSRhykjDKBAB3AiJdTlSqGIAHNlJvKEoWAXpVkgBhCABbXcXKXUbFKpNyEChC3EoIXCuEK4hXmM6AxSE4oNt9JgomVvGxEABVCFQhDDBTvBAAZWIyPYxCYCA2nlquAMYQAjGNiQAjMJREjCbS6AyEkzEhDoMLsAA8hFiADEBOz9LgANYIACecnC3kF6H0ySwVPZUsIJAElE0uBlQuSDhkcmAVOEzWIilw9HOfEwGoQBvYBPkAD4eHTiMJCkzSrgEMbMDBGcI9QTVLD4AhEZCogFwZHg2ozQB6R0s9I6LJ+Ln6ATiR3AdmKLkJrM5lmTShTRbRXYwUj6BDeTBQdD7Q7HU4AWXFAEFttsuGRPBl0zy1pcbvQEPdcEnUvkQCU0PQZZoUCABOOa7xxdt6o0AArSTTqgDy22IJwYai1MGuiSpmCV6AAtNtD+qn1ZMCwn3QbgJzDARZCHEmyUOwxg0AmCa-ts-5Qhe7YQHWCSvFI6CvBMuBgPBYDange5+ueUhcgeUBHpQp7nvQYDJso87gHwEBLAAkvcCAwJQUhgCgDboIUihAA

### Repro steps

See the playground above - if you remove ""use no memo"", the generated code caches away the calls to test.get(1) as it incorrectly thinks that it always returns the same thing, and as a result, the TextField doesn't get updated properly.



### How often does this bug happen?

Every time

### What version of React are you using?

19.1.1

### What version of React Compiler are you using?

19.1.0-rc.3",closed,2025-09-17T20:43:30Z,2025-10-05T16:07:59Z,7,1671
34515,I can't use React DevTools,"I recently installed React Developer Tools and I could not use it. I found out about it in my JavaScript Console and went ahead to install from this link by [React](https://react.dev/learn/react-developer-tools). Since I was using Google Chrome on Microsoft Windows 11 Home Single Language [Version 24H2] (OS Build 26100,4946) {Insider Version} I went and clicked on the button saying Install for Chrome ``` <a href=""https://chrome.google.com/webstore/detail/react-developer-tools/fmkadmapgofadopljbjfkapdkoienihi?hl=en"" target=""_blank"" rel=""nofollow noopener noreferrer"" class=""inline text-link dark:text-link-dark border-b border-link border-opacity-0 hover:border-opacity-100 duration-100 ease-in transition leading-normal"">Install for <strong class=""font-bold"">Chrome</strong></a> ``` and installed it, from [here](https://chromewebstore.google.com/detail/react-developer-tools/fmkadmapgofadopljbjfkapdkoienihi?hl=en) . Later on, when I tested on my own app that I was building. It did not work and showed a error saying [This page doesn’t appear to be using React.
If this seems wrong, follow the [troubleshooting instructions](https://github.com/facebook/react/tree/main/packages/react-devtools#the-react-tab-doesnt-show-up).] Directing me here still it did not work. And, For Your Information I was using http://localhost:5173


Thank You

Reshabh Ohall
(12 y/o, India)

<img width=""1919"" height=""1079"" alt=""Image"" src=""https://github.com/user-attachments/assets/bf604acd-0a44-480e-92a3-384dd52bf0e7"" />

<img width=""1919"" height=""1079"" alt=""Image"" src=""https://github.com/user-attachments/assets/5dbc95a2-daa8-4638-bfb6-6220c1634ce2"" />

<img width=""1918"" height=""1079"" alt=""Image"" src=""https://github.com/user-attachments/assets/01b6bdec-3353-457f-b4cc-8620e4f27498"" />",closed,2025-09-17T11:34:55Z,2025-12-12T04:39:36Z,3,1778
34491,increase NESTED_UPDATE_LIMIT?,"I'm building an app using mediapipe that requires high fps.
I keep getting error ""Maximum update depth exceeded"" and to my understanding that while this is used to detect infinite loops, it seems in my case I really do need higher update depth.

it used to be 1000 but lowered to 50. since my app reaches 60-70 fps I encounter this error every second, making the entire app lag.
is there a reason not to increase this to let's say 240 or so? or at the very least configurable.

I'm not proficient in react my app was basically vibe coded so I'm happy to learn of ways to circumvent this issue another way, but neither the ai nor stackoverflow or google provided answers.

https://github.com/facebook/react/blob/47664deb8e981ec0425731495be1c5826ce90956/packages/react-reconciler/src/ReactFiberWorkLoop.js#L695",closed,2025-09-15T12:11:41Z,2025-09-17T09:53:01Z,6,808
34490,666,666,closed,2025-09-15T10:55:38Z,2025-09-15T16:47:19Z,0,3
34489,en-dash in filenames,"There are two files which have an `–` (en-dash) in their fliename instead of the normal `-`.
The offending files are:
https://github.com/facebook/react/blob/main/compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/functionexpr%E2%80%93conditional-access.expect.md
and
https://github.com/facebook/react/blob/main/compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/functionexpr%E2%80%93conditional-access.js

I found this because I'm working on a tool that parses git history and when I decided to test it on the react codebase I got some very cryptic errors because the en-dashes in those filenames had gotten replaced with \342\200\223. My tool can deal with en-dashes in the filenames now but I'm still reporting this because filenames should follow a convention and en-dashes are not part of that convention.",closed,2025-09-15T10:20:32Z,2025-12-21T11:04:46Z,2,863
34487,Bug: Migrating from eslint-plugin-react-compiler to eslint-plugin-react-hooks failed.,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

React version:
`""react"": ""^19.1.1""`

## Steps To Reproduce

1. Install `eslint@9.35.0` and `eslint-plugin-react-hooks@6.0.0-rc.2`.
2. Create a flat config file `eslint.config.js`:



<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example:
 ```js
import js from ""@eslint/js"";
import pluginReact from ""eslint-plugin-react"";
import reactHooks from ""eslint-plugin-react-hooks"";
import { defineConfig } from ""eslint/config"";
import tseslint from ""typescript-eslint"";
import gitignore from ""eslint-config-flat-gitignore"";
import nextPlugin from ""@next/eslint-plugin-next"";

export default defineConfig([
  gitignore(),
  { settings: { react: { version: ""detect"" } } },
  {
    files: [""packages/**/*.{ts,tsx}""],
    extends: [
      pluginReact.configs.flat.recommended,
      pluginReact.configs.flat[""jsx-runtime""],
      reactHooks.configs[""flat/recommended""],
    ],
    rules: {
      ""react-hooks/exhaustive-deps"": ""off"",
      ""react-hooks/react-compiler"": ""error"",
    },
  }
]);

```

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->

## The current behavior

I'm migrating from `eslint-plugin-react-compiler` to `eslint-plugin-react-hooks` following this [instruction](https://react.dev/blog/2025/04/21/react-compiler-rc#migrating-from-eslint-plugin-react-compiler-to-eslint-plugin-react-hooks) , but there is no `react-compiler` rule in this version, will throw an error: `TypeError: Key ""rules"": Key ""react-hooks/react-compiler"": Could not find ""react-compiler"" in plugin ""react-hooks"".`

## The expected behavior

Run eslint will detect the react compiler error correctly.

",closed,2025-09-15T02:41:42Z,2025-09-15T03:00:40Z,2,2317
34485,Bug: Controlled input resets unexpectedly with Japanese IME (full-width alphanumeric) on Windows 10,"<!--
  Please provide a clear and concise description of what the bug is. Include
  screenshots if needed. Please test using the latest version of the relevant
  React packages to make sure your issue has not already been fixed.
-->

Hello everyone, I need your help.
I have a React component with a custom `onChange `handler that only allows numeric input (both half-width and full-width in Japanese).

When I type **full-width characters** using Microsoft IME, the input unexpectedly **loses the old value**.
I don’t understand why this happens, because I don’t call `setValue `when the input is not numeric.

This issue only occurs on **Windows 10**.

React version:
- React 18.2.0
- Window 10 Pro 22H2

## Steps To Reproduce

1. Change system input method to Japanese (Microsoft IME)
2. Select Full-width Alphanumeric
3. Enter some text. Example ""hello""

<!--
  Your bug will get fixed much faster if we can run your code and it doesn't
  have dependencies other than React. Issues without reproduction steps or
  code examples may be immediately closed as not actionable.
-->

Link to code example: https://codesandbox.io/p/sandbox/nmjj5j

<!--
  Please provide a CodeSandbox (https://codesandbox.io/s/new), a link to a
  repository on GitHub, or provide a minimal code example that reproduces the
  problem. You may provide a screenshot of the application if you think it is
  relevant to your bug report. Here are some tips for providing a minimal
  example: https://stackoverflow.com/help/mcve.
-->
## Quick view component: 
```

import { ChangeEvent, useState } from ""react"";
import ""./styles.css"";

const NUMERIC_REGEX = /^[0-9０-９-－]*$/;

export default function App() {
  const [value, setValue] = useState(""123456"");

  // handlers
  const handleChangeValue = (e: ChangeEvent<HTMLInputElement>) => {
    const currentValue = e.target.value;

    // handle validate numberic input
    if (!NUMERIC_REGEX.test(currentValue)) {
      return;
    }

    setValue(currentValue);
  };

  return (
    <div className=""App"">
      <h1>Hello Everyone</h1>
      <h2>
        Start editing input using fullwidth japanese input method to see issues
      </h2>

      <input value={value} onChange={handleChangeValue} />
    </div>
  );
}

```


## The current behavior
The input loss old value

https://github.com/user-attachments/assets/488ef779-be81-4f27-9b11-94216a020a83

## The expected behavior
The input must keep old value
",closed,2025-09-14T05:59:56Z,2025-12-30T08:08:09Z,4,2433
34484,Bug: Expected static flag was missing,"Opened the logs of my React application and saw this warning: **_Warning: Internal React error: Expected static flag was missing. Please notify the React team._**

I don't see any clear error in the app. And don't know how to reproduce this (Don't know what caused). Only opened the issue because the logs asked to. Feel free to ask questions and I'll do my best to help.

React version: ^18.3.1

<img width=""1012"" height=""841"" alt=""Image"" src=""https://github.com/user-attachments/assets/2ae7eeea-21ad-41ef-b42e-ea3148a99e13"" />",closed,2025-09-14T02:51:11Z,2025-12-20T04:09:34Z,2,528
